ANIO,TIPO_UNIV,NIVEL_ACADEM,OF_ACADEM,DISCIP_OCDE,DISCIP_ESPECIF,TIPO_ALUMNO,U_MED,VALOR
2016,Publica,Posgrado,Especialidad,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,93
2016,Publica,Posgrado,Especialidad,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,302
2016,Publica,Posgrado,Especialidad,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,2.075
2016,Publica,Posgrado,Especialidad,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,55
2016,Publica,Posgrado,Especialidad,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,1.016
2016,Publica,Posgrado,Especialidad,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,2
2016,Publica,Posgrado,Especialidad,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,27
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,65
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,687
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,10
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,61
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Estadistica,EGRESADOS,Cantidad de personas,6
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Estadistica,ESTUDIANTES,Cantidad de personas,143
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,43
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,259
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,40
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,309
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,46
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,1.172
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Matematica,EGRESADOS,Cantidad de personas,6
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Matematica,ESTUDIANTES,Cantidad de personas,205
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,3
2016,Publica,Posgrado,Maestria,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,82
2016,Publica,Pregrado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,42
2016,Publica,Pregrado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,862
2016,Publica,Pregrado,Otros,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,12
2016,Publica,Pregrado,Otros,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,489
2016,Publica,Pregrado,Otros,Exactas y Naturales,Estadistica,EGRESADOS,Cantidad de personas,1
2016,Publica,Pregrado,Otros,Exactas y Naturales,Estadistica,ESTUDIANTES,Cantidad de personas,135
2016,Publica,Pregrado,Otros,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,8
2016,Publica,Pregrado,Otros,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,58
2016,Publica,Pregrado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,1.119
2016,Publica,Pregrado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,10.920
2016,Publica,Pregrado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,847
2016,Publica,Pregrado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,14.412
2016,Publica,Pregrado,Otros,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,161
2016,Publica,Pregrado,Otros,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,2.183
2017,Privado,Grado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,115
2017,Privado,Grado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,1.740
2017,Privado,Grado,Otros,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,1
2017,Privado,Grado,Otros,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,15
2017,Privado,Grado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,1.147
2017,Privado,Grado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,11.879
2017,Privado,Grado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,739
2017,Privado,Grado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,10.717
2017,Privado,Grado,Otros,Exactas y Naturales,Matematica,EGRESADOS,Cantidad de personas,19
2017,Privado,Grado,Otros,Exactas y Naturales,Matematica,ESTUDIANTES,Cantidad de personas,241
2017,Privado,Grado,Otros,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,28
2017,Privado,Grado,Otros,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,209
2017,Privado,Posgrado,Especialidad,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,1
2017,Privado,Posgrado,Especialidad,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,16
2017,Privado,Posgrado,Especialidad,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,27
2017,Privado,Posgrado,Especialidad,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,170
2017,Privado,Posgrado,Especialidad,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,3
2017,Privado,Posgrado,Especialidad,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,36
2017,Privado,Posgrado,Maestria,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,6
2017,Privado,Posgrado,Maestria,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,129
2017,Privado,Posgrado,Maestria,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,9
2017,Privado,Posgrado,Maestria,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,15
2017,Privado,Posgrado,Maestria,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,5
2017,Privado,Posgrado,Maestria,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,54
2017,Privado,Posgrado,Otros,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,10
2017,Privado,Posgrado,Otros,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,34
2017,Privado,Pregrado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,12
2017,Privado,Pregrado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,68
2017,Privado,Pregrado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,410
2017,Privado,Pregrado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,3.275
2017,Privado,Pregrado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,36
2017,Privado,Pregrado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,898
2017,Privado,Pregrado,Otros,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,38
2017,Privado,Pregrado,Otros,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,197
2017,Publica,Grado,Otros,Exactas y Naturales,Astronomia,EGRESADOS,Cantidad de personas,17
2017,Publica,Grado,Otros,Exactas y Naturales,Astronomia,ESTUDIANTES,Cantidad de personas,791
2017,Publica,Grado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,1.087
2017,Publica,Grado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,24.942
2017,Publica,Grado,Otros,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,247
2017,Publica,Grado,Otros,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,5.832
2017,Publica,Grado,Otros,Exactas y Naturales,Estadistica,EGRESADOS,Cantidad de personas,12
2017,Publica,Grado,Otros,Exactas y Naturales,Estadistica,ESTUDIANTES,Cantidad de personas,256
2017,Publica,Grado,Otros,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,140
2017,Publica,Grado,Otros,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,3.847
2017,Publica,Grado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,2.267
2017,Publica,Grado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,44.031
2017,Publica,Grado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,1.271
2017,Publica,Grado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,48.996
2017,Publica,Grado,Otros,Exactas y Naturales,Matematica,EGRESADOS,Cantidad de personas,288
2017,Publica,Grado,Otros,Exactas y Naturales,Matematica,ESTUDIANTES,Cantidad de personas,8.066
2017,Publica,Grado,Otros,Exactas y Naturales,Meteorologia,EGRESADOS,Cantidad de personas,6
2017,Publica,Grado,Otros,Exactas y Naturales,Meteorologia,ESTUDIANTES,Cantidad de personas,679
2017,Publica,Grado,Otros,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,257
2017,Publica,Grado,Otros,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,6.292
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Astronomia,EGRESADOS,Cantidad de personas,11
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Astronomia,ESTUDIANTES,Cantidad de personas,93
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,386
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,2.991
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,35
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,282
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,72
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,444
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,10
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,82
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,24
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,370
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Matematica,EGRESADOS,Cantidad de personas,35
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Matematica,ESTUDIANTES,Cantidad de personas,298
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Meteorologia,EGRESADOS,Cantidad de personas,6
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Meteorologia,ESTUDIANTES,Cantidad de personas,41
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,164
2017,Publica,Posgrado,Doctorado,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,1.050
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,84
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,440
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,4
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,18
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Estadistica,EGRESADOS,Cantidad de personas,12
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Estadistica,ESTUDIANTES,Cantidad de personas,89
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,7
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,55
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,300
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,1.880
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,40
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,998
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Meteorologia,EGRESADOS,Cantidad de personas,1
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Meteorologia,ESTUDIANTES,Cantidad de personas,11
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,3
2017,Publica,Posgrado,Especialidad,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,20
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,78
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,1.080
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,4
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,56
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Estadistica,EGRESADOS,Cantidad de personas,7
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Estadistica,ESTUDIANTES,Cantidad de personas,168
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,54
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,358
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,26
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,277
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,41
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,1.066
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Matematica,EGRESADOS,Cantidad de personas,4
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Matematica,ESTUDIANTES,Cantidad de personas,155
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,4
2017,Publica,Posgrado,Maestria,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,146
2017,Publica,Pregrado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,66
2017,Publica,Pregrado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,919
2017,Publica,Pregrado,Otros,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,33
2017,Publica,Pregrado,Otros,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,509
2017,Publica,Pregrado,Otros,Exactas y Naturales,Estadistica,EGRESADOS,Cantidad de personas,6
2017,Publica,Pregrado,Otros,Exactas y Naturales,Estadistica,ESTUDIANTES,Cantidad de personas,112
2017,Publica,Pregrado,Otros,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,2
2017,Publica,Pregrado,Otros,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,58
2017,Publica,Pregrado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,1.186
2017,Publica,Pregrado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,11.094
2017,Publica,Pregrado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,716
2017,Publica,Pregrado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,15.721
2017,Publica,Pregrado,Otros,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,157
2017,Publica,Pregrado,Otros,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,2.114
2018,Privado,Grado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,268
2018,Privado,Grado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,1.657
2018,Privado,Grado,Otros,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,1
2018,Privado,Grado,Otros,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,12
2018,Privado,Grado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,1.209
2018,Privado,Grado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,12.730
2018,Privado,Grado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,977
2018,Privado,Grado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,10.422
2018,Privado,Grado,Otros,Exactas y Naturales,Matematica,EGRESADOS,Cantidad de personas,22
2018,Privado,Grado,Otros,Exactas y Naturales,Matematica,ESTUDIANTES,Cantidad de personas,210
2018,Privado,Grado,Otros,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,17
2018,Privado,Grado,Otros,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,182
2018,Privado,Posgrado,Especialidad,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,8
2018,Privado,Posgrado,Especialidad,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,31
2018,Privado,Posgrado,Especialidad,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,35
2018,Privado,Posgrado,Especialidad,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,172
2018,Privado,Posgrado,Especialidad,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,10
2018,Privado,Posgrado,Especialidad,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,107
2018,Privado,Posgrado,Maestria,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,10
2018,Privado,Posgrado,Maestria,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,103
2018,Privado,Posgrado,Maestria,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,1
2018,Privado,Posgrado,Maestria,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,3
2018,Privado,Posgrado,Maestria,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,4
2018,Privado,Posgrado,Maestria,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,53
2018,Privado,Posgrado,Otros,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,8
2018,Privado,Posgrado,Otros,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,50
2018,Privado,Pregrado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,15
2018,Privado,Pregrado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,50
2018,Privado,Pregrado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,341
2018,Privado,Pregrado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,3.433
2018,Privado,Pregrado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,41
2018,Privado,Pregrado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,1.069
2018,Privado,Pregrado,Otros,Exactas y Naturales,Quimica,EGRESADOS,Cantidad de personas,68
2018,Privado,Pregrado,Otros,Exactas y Naturales,Quimica,ESTUDIANTES,Cantidad de personas,268
2018,Publica,Grado,Otros,Exactas y Naturales,Astronomia,EGRESADOS,Cantidad de personas,17
2018,Publica,Grado,Otros,Exactas y Naturales,Astronomia,ESTUDIANTES,Cantidad de personas,891
2018,Publica,Grado,Otros,Exactas y Naturales,Biologia,EGRESADOS,Cantidad de personas,1.011
2018,Publica,Grado,Otros,Exactas y Naturales,Biologia,ESTUDIANTES,Cantidad de personas,24.638
2018,Publica,Grado,Otros,Exactas y Naturales,Ciencias del Suelo,EGRESADOS,Cantidad de personas,231
2018,Publica,Grado,Otros,Exactas y Naturales,Ciencias del Suelo,ESTUDIANTES,Cantidad de personas,5.831
2018,Publica,Grado,Otros,Exactas y Naturales,Estadistica,EGRESADOS,Cantidad de personas,10
2018,Publica,Grado,Otros,Exactas y Naturales,Estadistica,ESTUDIANTES,Cantidad de personas,340
2018,Publica,Grado,Otros,Exactas y Naturales,Fisica,EGRESADOS,Cantidad de personas,149
2018,Publica,Grado,Otros,Exactas y Naturales,Fisica,ESTUDIANTES,Cantidad de personas,4.363
2018,Publica,Grado,Otros,Exactas y Naturales,Industrias,EGRESADOS,Cantidad de personas,2.519
2018,Publica,Grado,Otros,Exactas y Naturales,Industrias,ESTUDIANTES,Cantidad de personas,43.055
2018,Publica,Grado,Otros,Exactas y Naturales,Informatica,EGRESADOS,Cantidad de personas,1.344
2018,Publica,Grado,Otros,Exactas y Naturales,Informatica,ESTUDIANTES,Cantidad de personas,50.358
